date,restaurant_id,restaurant_name,day_of_week,is_weekend,is_holiday,promo_flag,rain_index,customer_count,avg_ticket_vnd,raw_material_kg,revenue_vnd
2025-04-04,S09,Street Eats Hub,4,0,0,0,0.364,325,69091.0,103.63,22454732.0
2025-04-05,S09,Street Eats Hub,5,1,0,0,0.379,363,64348.0,115.1,23358226.0
2025-04-06,S09,Street Eats Hub,6,1,0,0,0.572,380,68179.0,128.51,25908209.0
2025-04-07,S09,Street Eats Hub,0,0,0,0,0.462,317,63236.0,99.65,20045859.0
2025-04-08,S09,Street Eats Hub,1,0,0,0,0.601,327,61187.0,118.04,20008133.0
2025-04-09,S09,Street Eats Hub,2,0,0,0,0.583,309,70860.0,103.25,21895820.0
2025-04-10,S09,Street Eats Hub,3,0,0,0,0.359,325,66421.0,111.48,21586898.0
2025-04-11,S09,Street Eats Hub,4,0,0,0,0.261,305,65950.0,101.89,20114730.0
2025-04-12,S09,Street Eats Hub,5,1,0,0,0.224,363,65346.0,128.4,23720685.0
2025-04-13,S09,Street Eats Hub,6,1,0,0,0.521,420,70895.0,139.71,29776103.0
2025-04-14,S09,Street Eats Hub,0,0,0,0,0.106,307,67077.0,103.73,20592612.0
2025-04-15,S09,Street Eats Hub,1,0,0,0,0.266,326,67426.0,106.73,21981013.0
2025-04-16,S09,Street Eats Hub,2,0,0,0,0.209,331,67523.0,106.35,22350025.0
2025-04-17,S09,Street Eats Hub,3,0,0,0,0.586,312,64206.0,103.58,20032351.0
2025-04-18,S09,Street Eats Hub,4,0,0,0,0.399,298,70423.0,102.96,20985994.0
2025-04-19,S09,Street Eats Hub,5,1,0,0,0.59,361,65859.0,131.58,23775231.0
2025-04-20,S09,Street Eats Hub,6,1,0,0,0.109,422,67385.0,151.84,28436605.0
2025-04-21,S09,Street Eats Hub,0,0,0,0,0.376,339,62877.0,107.94,21315273.0
2025-04-22,S09,Street Eats Hub,1,0,0,0,0.0,354,65506.0,123.17,23189166.0
2025-04-23,S09,Street Eats Hub,2,0,0,0,0.501,297,64952.0,98.54,19290689.0
2025-04-24,S09,Street Eats Hub,3,0,0,1,0.37,358,63787.0,119.59,22835614.0
2025-04-25,S09,Street Eats Hub,4,0,0,0,0.366,309,65809.0,103.77,20334958.0
2025-04-26,S09,Street Eats Hub,5,1,0,0,0.773,361,71271.0,113.28,25728856.0
2025-04-27,S09,Street Eats Hub,6,1,0,0,0.377,395,68879.0,139.82,27207250.0
2025-04-28,S09,Street Eats Hub,0,0,0,0,0.631,300,62862.0,103.3,18858613.0
2025-04-29,S09,Street Eats Hub,1,0,0,0,0.456,323,68153.0,97.17,22013464.0
2025-04-30,S09,Street Eats Hub,2,0,1,0,0.056,460,70747.0,140.49,32543418.0
2025-05-01,S09,Street Eats Hub,3,0,1,0,0.204,427,68105.0,137.16,29080961.0
2025-05-02,S09,Street Eats Hub,4,0,0,0,0.593,314,64003.0,112.24,20097028.0
2025-05-03,S09,Street Eats Hub,5,1,0,0,0.691,349,64985.0,108.37,22679787.0
2025-05-04,S09,Street Eats Hub,6,1,0,0,0.382,391,70502.0,125.27,27566116.0
2025-05-05,S09,Street Eats Hub,0,0,0,0,0.359,299,68972.0,100.82,20622571.0
2025-05-06,S09,Street Eats Hub,1,0,0,0,0.452,313,68623.0,98.09,21478865.0
2025-05-07,S09,Street Eats Hub,2,0,0,0,0.431,296,67628.0,99.7,20017810.0
2025-05-08,S09,Street Eats Hub,3,0,0,0,0.171,343,67062.0,109.75,23002295.0
2025-05-09,S09,Street Eats Hub,4,0,0,0,0.18,290,68815.0,107.07,19956475.0
2025-05-10,S09,Street Eats Hub,5,1,0,0,0.19,400,66878.0,138.61,26751077.0
2025-05-11,S09,Street Eats Hub,6,1,0,0,0.264,377,60616.0,115.87,22852232.0
2025-05-12,S09,Street Eats Hub,0,0,0,1,0.618,364,68182.0,103.86,24818077.0
2025-05-13,S09,Street Eats Hub,1,0,0,0,0.645,313,70652.0,101.83,22114043.0
2025-05-14,S09,Street Eats Hub,2,0,0,0,0.372,303,71196.0,101.36,21572301.0
2025-05-15,S09,Street Eats Hub,3,0,0,0,0.395,308,68679.0,97.22,21153089.0
2025-05-16,S09,Street Eats Hub,4,0,0,0,0.654,256,71389.0,74.8,18275626.0
2025-05-17,S09,Street Eats Hub,5,1,0,1,0.574,414,63472.0,140.12,26277343.0
2025-05-18,S09,Street Eats Hub,6,1,0,0,0.337,358,66907.0,114.02,23952798.0
2025-05-19,S09,Street Eats Hub,0,0,0,0,0.332,296,65548.0,108.09,19402331.0
2025-05-20,S09,Street Eats Hub,1,0,0,0,0.452,289,63185.0,90.68,18260548.0
2025-05-21,S09,Street Eats Hub,2,0,0,1,0.207,368,71634.0,122.68,26361360.0
2025-05-22,S09,Street Eats Hub,3,0,0,0,0.211,302,66056.0,100.57,19948915.0
2025-05-23,S09,Street Eats Hub,4,0,0,1,0.726,322,63912.0,113.62,20579702.0
2025-05-24,S09,Street Eats Hub,5,1,0,0,0.426,352,68668.0,114.69,24171285.0
2025-05-25,S09,Street Eats Hub,6,1,0,0,0.493,365,70862.0,115.17,25864672.0
2025-05-26,S09,Street Eats Hub,0,0,0,0,0.43,291,67308.0,96.24,19586574.0
2025-05-27,S09,Street Eats Hub,1,0,0,0,0.528,303,64973.0,98.96,19686828.0
2025-05-28,S09,Street Eats Hub,2,0,0,1,0.267,325,67065.0,110.33,21796098.0
2025-05-29,S09,Street Eats Hub,3,0,0,0,0.378,297,70782.0,95.54,21022195.0
2025-05-30,S09,Street Eats Hub,4,0,0,0,0.362,322,63889.0,110.41,20572189.0
2025-05-31,S09,Street Eats Hub,5,1,0,0,0.0,387,68617.0,125.66,26554833.0
2025-06-01,S09,Street Eats Hub,6,1,0,0,0.262,354,66190.0,113.38,23431395.0
2025-06-02,S09,Street Eats Hub,0,0,0,0,0.618,251,62313.0,88.83,15640443.0
2025-06-03,S09,Street Eats Hub,1,0,0,0,0.302,288,67561.0,92.05,19457528.0
2025-06-04,S09,Street Eats Hub,2,0,0,0,0.188,291,61065.0,102.78,17769803.0
2025-06-05,S09,Street Eats Hub,3,0,0,0,0.514,283,68474.0,93.35,19378001.0
2025-06-06,S09,Street Eats Hub,4,0,0,0,0.188,274,66729.0,86.73,18283756.0
2025-06-07,S09,Street Eats Hub,5,1,0,1,0.455,385,66272.0,128.06,25514825.0
2025-06-08,S09,Street Eats Hub,6,1,0,0,0.434,338,63273.0,97.15,21386287.0
2025-06-09,S09,Street Eats Hub,0,0,0,0,0.492,266,70314.0,87.53,18703522.0
2025-06-10,S09,Street Eats Hub,1,0,0,1,0.61,329,63775.0,108.68,20981840.0
2025-06-11,S09,Street Eats Hub,2,0,0,0,0.434,282,63280.0,103.77,17845090.0
2025-06-12,S09,Street Eats Hub,3,0,0,0,0.0,292,60441.0,90.09,17648697.0
2025-06-13,S09,Street Eats Hub,4,0,0,0,0.304,254,67068.0,79.3,17035221.0
2025-06-14,S09,Street Eats Hub,5,1,0,0,0.202,350,63926.0,133.51,22374059.0
2025-06-15,S09,Street Eats Hub,6,1,0,0,0.351,329,65516.0,103.61,21554880.0
2025-06-16,S09,Street Eats Hub,0,0,0,0,0.716,241,61293.0,73.97,14771651.0
2025-06-17,S09,Street Eats Hub,1,0,0,0,0.33,270,70135.0,84.95,18936478.0
2025-06-18,S09,Street Eats Hub,2,0,0,0,0.246,285,65952.0,92.69,18796251.0
2025-06-19,S09,Street Eats Hub,3,0,0,0,0.53,255,65736.0,92.22,16762692.0
2025-06-20,S09,Street Eats Hub,4,0,0,0,0.302,259,69747.0,86.06,18064402.0
2025-06-21,S09,Street Eats Hub,5,1,0,0,0.403,327,66848.0,115.7,21859320.0
2025-06-22,S09,Street Eats Hub,6,1,0,0,0.486,337,67023.0,115.82,22586674.0
2025-06-23,S09,Street Eats Hub,0,0,0,1,0.584,311,68692.0,114.68,21363084.0
2025-06-24,S09,Street Eats Hub,1,0,0,0,0.349,259,66014.0,75.27,17097517.0
2025-06-25,S09,Street Eats Hub,2,0,0,0,0.175,274,63189.0,93.79,17313899.0
2025-06-26,S09,Street Eats Hub,3,0,0,0,0.153,274,65122.0,87.31,17843437.0
2025-06-27,S09,Street Eats Hub,4,0,0,0,0.54,234,64344.0,77.33,15056403.0
2025-06-28,S09,Street Eats Hub,5,1,0,0,0.673,274,66148.0,96.8,18124510.0
2025-06-29,S09,Street Eats Hub,6,1,0,0,0.181,311,68021.0,99.07,21154639.0
2025-06-30,S09,Street Eats Hub,0,0,0,0,0.429,277,63491.0,99.63,17586893.0
2025-07-01,S09,Street Eats Hub,1,0,0,1,0.449,320,67872.0,103.72,21718998.0
2025-07-02,S09,Street Eats Hub,2,0,0,0,0.345,261,66451.0,90.58,17343830.0
2025-07-03,S09,Street Eats Hub,3,0,0,0,0.177,237,66849.0,71.03,15843158.0
2025-07-04,S09,Street Eats Hub,4,0,0,1,0.158,332,64345.0,101.1,21362532.0
2025-07-05,S09,Street Eats Hub,5,1,0,1,0.717,328,66896.0,116.62,21941964.0
2025-07-06,S09,Street Eats Hub,6,1,0,0,0.465,284,68222.0,86.07,19375039.0
2025-07-07,S09,Street Eats Hub,0,0,0,0,0.666,251,68172.0,73.24,17111287.0
2025-07-08,S09,Street Eats Hub,1,0,0,0,0.244,247,63649.0,80.31,15721278.0
2025-07-09,S09,Street Eats Hub,2,0,0,0,0.46,241,64273.0,71.71,15489781.0
2025-07-10,S09,Street Eats Hub,3,0,0,0,0.044,259,68029.0,80.52,17619463.0
2025-07-11,S09,Street Eats Hub,4,0,0,0,0.674,257,69065.0,83.92,17749628.0
2025-07-12,S09,Street Eats Hub,5,1,0,0,0.65,240,70972.0,76.61,17033267.0
2025-07-13,S09,Street Eats Hub,6,1,0,0,0.309,299,64022.0,96.98,19142530.0
2025-07-14,S09,Street Eats Hub,0,0,0,0,0.424,240,66132.0,82.5,15871623.0
2025-07-15,S09,Street Eats Hub,1,0,0,0,0.579,231,69516.0,80.21,16058250.0
2025-07-16,S09,Street Eats Hub,2,0,0,1,0.624,259,64557.0,84.13,16720185.0
2025-07-17,S09,Street Eats Hub,3,0,0,0,0.482,215,70195.0,65.03,15091932.0
2025-07-18,S09,Street Eats Hub,4,0,0,0,0.353,218,63628.0,69.19,13870889.0
2025-07-19,S09,Street Eats Hub,5,1,0,0,0.382,269,65555.0,88.74,17634327.0
2025-07-20,S09,Street Eats Hub,6,1,0,0,0.674,263,67604.0,85.84,17779972.0
2025-07-21,S09,Street Eats Hub,0,0,0,0,0.458,245,61938.0,79.71,15174877.0
2025-07-22,S09,Street Eats Hub,1,0,0,0,0.375,210,63518.0,72.65,13338716.0
2025-07-23,S09,Street Eats Hub,2,0,0,0,0.029,256,68230.0,83.89,17466899.0
2025-07-24,S09,Street Eats Hub,3,0,0,0,0.357,245,62673.0,73.26,15354788.0
2025-07-25,S09,Street Eats Hub,4,0,0,0,0.375,214,68723.0,75.23,14706668.0
2025-07-26,S09,Street Eats Hub,5,1,0,0,0.492,267,67025.0,81.27,17895804.0
2025-07-27,S09,Street Eats Hub,6,1,0,0,0.11,281,67623.0,84.67,19001924.0
2025-07-28,S09,Street Eats Hub,0,0,0,0,0.205,209,65324.0,64.33,13652729.0
2025-07-29,S09,Street Eats Hub,1,0,0,0,0.346,233,65811.0,75.02,15334063.0
2025-07-30,S09,Street Eats Hub,2,0,0,0,0.375,248,62650.0,88.15,15537249.0
2025-07-31,S09,Street Eats Hub,3,0,0,0,0.533,202,70824.0,65.37,14306468.0
2025-08-01,S09,Street Eats Hub,4,0,0,0,0.302,208,64463.0,73.21,13408314.0
2025-08-02,S09,Street Eats Hub,5,1,0,0,0.374,236,67083.0,72.48,15831487.0
2025-08-03,S09,Street Eats Hub,6,1,0,0,0.358,277,68180.0,94.2,18885946.0
2025-08-04,S09,Street Eats Hub,0,0,0,0,0.313,227,65491.0,78.66,14866386.0
2025-08-05,S09,Street Eats Hub,1,0,0,0,0.212,205,65538.0,61.7,13435195.0
2025-08-06,S09,Street Eats Hub,2,0,0,0,0.64,179,70552.0,57.53,12628723.0
2025-08-07,S09,Street Eats Hub,3,0,0,0,0.244,211,64561.0,66.76,13622310.0
2025-08-08,S09,Street Eats Hub,4,0,0,0,0.475,219,63474.0,75.11,13900854.0
2025-08-09,S09,Street Eats Hub,5,1,0,0,0.113,269,67612.0,89.05,18187758.0
2025-08-10,S09,Street Eats Hub,6,1,0,0,0.555,264,63810.0,94.97,16845809.0
2025-08-11,S09,Street Eats Hub,0,0,0,0,0.307,178,63292.0,57.11,11266016.0
2025-08-12,S09,Street Eats Hub,1,0,0,0,0.383,192,65163.0,58.33,12511319.0
2025-08-13,S09,Street Eats Hub,2,0,0,0,0.362,237,68684.0,82.1,16278013.0
2025-08-14,S09,Street Eats Hub,3,0,0,0,0.162,195,63330.0,67.87,12349432.0
2025-08-15,S09,Street Eats Hub,4,0,0,0,0.571,193,66215.0,59.22,12779543.0
2025-08-16,S09,Street Eats Hub,5,1,0,0,0.336,259,65083.0,88.63,16856419.0
2025-08-17,S09,Street Eats Hub,6,1,0,0,0.435,251,68533.0,92.26,17201699.0
2025-08-18,S09,Street Eats Hub,0,0,0,0,0.52,190,64925.0,58.15,12335681.0
2025-08-19,S09,Street Eats Hub,1,0,0,0,0.178,217,68115.0,75.55,14780939.0
2025-08-20,S09,Street Eats Hub,2,0,0,0,0.222,208,66217.0,63.57,13773037.0
2025-08-21,S09,Street Eats Hub,3,0,0,0,0.222,184,66351.0,65.28,12208598.0
2025-08-22,S09,Street Eats Hub,4,0,0,1,0.614,201,67709.0,63.64,13609494.0
2025-08-23,S09,Street Eats Hub,5,1,0,0,0.405,221,66193.0,73.32,14628670.0
2025-08-24,S09,Street Eats Hub,6,1,0,0,0.468,229,63309.0,74.03,14497808.0
2025-08-25,S09,Street Eats Hub,0,0,0,1,0.246,243,67085.0,79.14,16301656.0
2025-08-26,S09,Street Eats Hub,1,0,0,0,0.032,193,70303.0,70.68,13568461.0
2025-08-27,S09,Street Eats Hub,2,0,0,0,0.39,196,69191.0,69.63,13561378.0
2025-08-28,S09,Street Eats Hub,3,0,0,0,0.565,188,68400.0,58.62,12859117.0
2025-08-29,S09,Street Eats Hub,4,0,0,1,0.275,206,62574.0,66.25,12890182.0
2025-08-30,S09,Street Eats Hub,5,1,0,0,0.401,236,67504.0,76.68,15930984.0
2025-08-31,S09,Street Eats Hub,6,1,0,0,0.555,217,65837.0,70.81,14286725.0
2025-09-01,S09,Street Eats Hub,0,0,0,0,0.274,180,66230.0,61.74,11921388.0
2025-09-02,S09,Street Eats Hub,1,0,1,0,0.689,253,72243.0,86.29,18277532.0
2025-09-03,S09,Street Eats Hub,2,0,0,0,0.283,202,65242.0,60.78,13178805.0
2025-09-04,S09,Street Eats Hub,3,0,0,0,0.13,201,64641.0,70.81,12992783.0
2025-09-05,S09,Street Eats Hub,4,0,0,1,0.486,232,67020.0,86.82,15548562.0
2025-09-06,S09,Street Eats Hub,5,1,0,0,0.2,233,66591.0,75.73,15515772.0
2025-09-07,S09,Street Eats Hub,6,1,0,0,0.457,195,60232.0,63.02,11745222.0
2025-09-08,S09,Street Eats Hub,0,0,0,1,0.208,170,64720.0,55.52,11002356.0
2025-09-09,S09,Street Eats Hub,1,0,0,0,0.457,202,68384.0,70.77,13813541.0
2025-09-10,S09,Street Eats Hub,2,0,0,0,0.176,196,69667.0,62.99,13654736.0
2025-09-11,S09,Street Eats Hub,3,0,0,0,0.486,151,64084.0,47.84,9676706.0
2025-09-12,S09,Street Eats Hub,4,0,0,1,0.424,228,64529.0,70.84,14712701.0
2025-09-13,S09,Street Eats Hub,5,1,0,0,0.22,216,62024.0,72.52,13397156.0
2025-09-14,S09,Street Eats Hub,6,1,0,0,0.174,246,66841.0,72.58,16442840.0
2025-09-15,S09,Street Eats Hub,0,0,0,0,0.189,181,68124.0,66.36,12330498.0
2025-09-16,S09,Street Eats Hub,1,0,0,0,0.283,167,63602.0,55.43,10621503.0
2025-09-17,S09,Street Eats Hub,2,0,0,1,0.017,227,63770.0,74.96,14475685.0
2025-09-18,S09,Street Eats Hub,3,0,0,0,0.473,177,65583.0,58.64,11608175.0
2025-09-19,S09,Street Eats Hub,4,0,0,0,0.473,173,67583.0,52.58,11691784.0
2025-09-20,S09,Street Eats Hub,5,1,0,0,0.522,224,67251.0,80.48,15064189.0
2025-09-21,S09,Street Eats Hub,6,1,0,0,0.333,198,70856.0,68.36,14029449.0
2025-09-22,S09,Street Eats Hub,0,0,0,0,0.813,139,63558.0,37.99,8834560.0
2025-09-23,S09,Street Eats Hub,1,0,0,0,0.511,174,63714.0,57.11,11086230.0
2025-09-24,S09,Street Eats Hub,2,0,0,0,0.537,176,68779.0,57.65,12105102.0
2025-09-25,S09,Street Eats Hub,3,0,0,0,0.506,152,70723.0,53.85,10749913.0
2025-09-26,S09,Street Eats Hub,4,0,0,0,0.436,203,62623.0,71.98,12712412.0
2025-09-27,S09,Street Eats Hub,5,1,0,0,0.599,208,63669.0,66.6,13243143.0
2025-09-28,S09,Street Eats Hub,6,1,0,0,0.338,207,65316.0,70.94,13520515.0
2025-09-29,S09,Street Eats Hub,0,0,0,0,0.0,238,67546.0,81.27,16075957.0
2025-09-30,S09,Street Eats Hub,1,0,0,0,0.379,180,64188.0,56.53,11553916.0
2025-10-01,S09,Street Eats Hub,2,0,0,1,0.07,230,66007.0,71.52,15181613.0
2025-10-02,S09,Street Eats Hub,3,0,0,0,0.189,165,66499.0,51.94,10972321.0
2025-10-03,S09,Street Eats Hub,4,0,0,0,0.411,180,66668.0,56.9,12000235.0
2025-10-04,S09,Street Eats Hub,5,1,0,0,0.358,209,70966.0,68.47,14831974.0
2025-10-05,S09,Street Eats Hub,6,1,0,0,0.625,227,68852.0,74.91,15629473.0
2025-10-06,S09,Street Eats Hub,0,0,0,0,0.331,143,68926.0,47.88,9856476.0
2025-10-07,S09,Street Eats Hub,1,0,0,0,0.357,190,63308.0,58.3,12028573.0
2025-10-08,S09,Street Eats Hub,2,0,0,0,0.353,166,64579.0,55.88,10720103.0
2025-10-09,S09,Street Eats Hub,3,0,0,0,0.093,232,66901.0,71.58,15520988.0
2025-10-10,S09,Street Eats Hub,4,0,0,0,0.345,177,70490.0,58.13,12476695.0
2025-10-11,S09,Street Eats Hub,5,1,0,0,0.294,230,69739.0,81.34,16039949.0
2025-10-12,S09,Street Eats Hub,6,1,0,1,0.326,261,60355.0,85.12,15752694.0
2025-10-13,S09,Street Eats Hub,0,0,0,0,0.559,171,71554.0,55.13,12235682.0
2025-10-14,S09,Street Eats Hub,1,0,0,0,0.286,165,68668.0,55.39,11330223.0
2025-10-15,S09,Street Eats Hub,2,0,0,0,0.297,183,61162.0,61.75,11192616.0
2025-10-16,S09,Street Eats Hub,3,0,0,0,0.16,188,66309.0,68.61,12466085.0
2025-10-17,S09,Street Eats Hub,4,0,0,0,0.446,161,65505.0,54.01,10546289.0
2025-10-18,S09,Street Eats Hub,5,1,0,0,0.379,228,65677.0,79.23,14974336.0
2025-10-19,S09,Street Eats Hub,6,1,0,0,0.36,230,67608.0,78.83,15549923.0
2025-10-20,S09,Street Eats Hub,0,0,0,0,0.474,174,64136.0,52.5,11159611.0
2025-10-21,S09,Street Eats Hub,1,0,0,0,0.733,133,70199.0,41.73,9336491.0
2025-10-22,S09,Street Eats Hub,2,0,0,0,0.0,196,70897.0,67.45,13895770.0
2025-10-23,S09,Street Eats Hub,3,0,0,0,0.0,178,70723.0,57.51,12588679.0
2025-10-24,S09,Street Eats Hub,4,0,0,0,0.006,206,63508.0,69.64,13082729.0
2025-10-25,S09,Street Eats Hub,5,1,0,0,0.439,215,62784.0,69.13,13498571.0
2025-10-26,S09,Street Eats Hub,6,1,0,0,0.459,225,69407.0,73.34,15616574.0
2025-10-27,S09,Street Eats Hub,0,0,0,0,0.284,208,67781.0,66.35,14098510.0
2025-10-28,S09,Street Eats Hub,1,0,0,0,0.601,167,67193.0,62.89,11221253.0
2025-10-29,S09,Street Eats Hub,2,0,0,0,0.702,167,69870.0,55.2,11668326.0
2025-10-30,S09,Street Eats Hub,3,0,0,0,0.784,169,67052.0,52.75,11331721.0
2025-10-31,S09,Street Eats Hub,4,0,0,0,0.268,213,62578.0,72.6,13329164.0
2025-11-01,S09,Street Eats Hub,5,1,0,0,0.526,227,65565.0,73.17,14883321.0
2025-11-02,S09,Street Eats Hub,6,1,0,0,0.548,209,66284.0,70.4,13853404.0
2025-11-03,S09,Street Eats Hub,0,0,0,1,0.378,225,67733.0,65.01,15240002.0
2025-11-04,S09,Street Eats Hub,1,0,0,0,0.305,186,62710.0,64.54,11664017.0
2025-11-05,S09,Street Eats Hub,2,0,0,0,0.408,183,67213.0,62.25,12299937.0
2025-11-06,S09,Street Eats Hub,3,0,0,0,0.469,179,67261.0,63.12,12039766.0
2025-11-07,S09,Street Eats Hub,4,0,0,0,0.646,191,67085.0,61.33,12813183.0
2025-11-08,S09,Street Eats Hub,5,1,0,0,0.111,254,66710.0,90.92,16944286.0
2025-11-09,S09,Street Eats Hub,6,1,0,0,0.243,265,65721.0,91.03,17416186.0
2025-11-10,S09,Street Eats Hub,0,0,0,0,0.628,182,69718.0,53.31,12688737.0
2025-11-11,S09,Street Eats Hub,1,0,0,0,0.375,202,61540.0,65.11,12431013.0
2025-11-12,S09,Street Eats Hub,2,0,0,0,0.295,219,67093.0,76.88,14693281.0
2025-11-13,S09,Street Eats Hub,3,0,0,0,0.194,213,71291.0,72.39,15185039.0
2025-11-14,S09,Street Eats Hub,4,0,0,0,0.831,205,69189.0,68.94,14183714.0
2025-11-15,S09,Street Eats Hub,5,1,0,0,0.533,207,68058.0,67.65,14088095.0
2025-11-16,S09,Street Eats Hub,6,1,0,0,0.341,229,62164.0,81.22,14235475.0
2025-11-17,S09,Street Eats Hub,0,0,0,0,0.0,216,69360.0,70.08,14981734.0
2025-11-18,S09,Street Eats Hub,1,0,0,0,0.59,178,66616.0,57.16,11857629.0
2025-11-19,S09,Street Eats Hub,2,0,0,1,0.089,251,65282.0,84.24,16385862.0
2025-11-20,S09,Street Eats Hub,3,0,0,0,0.483,220,66285.0,75.23,14582802.0
2025-11-21,S09,Street Eats Hub,4,0,0,0,0.292,250,60754.0,73.23,15188581.0
2025-11-22,S09,Street Eats Hub,5,1,0,0,0.327,241,64174.0,75.12,15465848.0
2025-11-23,S09,Street Eats Hub,6,1,0,0,0.622,278,62741.0,84.21,17442123.0
2025-11-24,S09,Street Eats Hub,0,0,0,1,0.638,250,67215.0,83.64,16803733.0
2025-11-25,S09,Street Eats Hub,1,0,0,0,0.156,238,66501.0,72.88,15827273.0
2025-11-26,S09,Street Eats Hub,2,0,0,0,0.295,228,66665.0,79.26,15199633.0
2025-11-27,S09,Street Eats Hub,3,0,0,0,0.203,236,67951.0,80.27,16036334.0
2025-11-28,S09,Street Eats Hub,4,0,0,0,0.257,241,62377.0,78.96,15032975.0
2025-11-29,S09,Street Eats Hub,5,1,0,0,0.67,254,68629.0,74.96,17431870.0
2025-11-30,S09,Street Eats Hub,6,1,0,1,0.211,379,65213.0,125.62,24715721.0
2025-12-01,S09,Street Eats Hub,0,0,0,0,0.062,235,68085.0,77.95,15999922.0
2025-12-02,S09,Street Eats Hub,1,0,0,0,0.267,252,68576.0,89.24,17281262.0
2025-12-03,S09,Street Eats Hub,2,0,0,0,0.636,217,71267.0,71.62,15464973.0
2025-12-04,S09,Street Eats Hub,3,0,0,1,0.55,256,65992.0,77.11,16893876.0
2025-12-05,S09,Street Eats Hub,4,0,0,0,0.276,265,65844.0,82.58,17448731.0
2025-12-06,S09,Street Eats Hub,5,1,0,0,0.365,287,63565.0,92.11,18243225.0
2025-12-07,S09,Street Eats Hub,6,1,0,0,0.12,296,65873.0,98.07,19498468.0
2025-12-08,S09,Street Eats Hub,0,0,0,0,0.32,230,74360.0,73.93,17102863.0
2025-12-09,S09,Street Eats Hub,1,0,0,1,0.308,283,67208.0,98.55,19019972.0
2025-12-10,S09,Street Eats Hub,2,0,0,0,0.595,248,67559.0,83.69,16754612.0
2025-12-11,S09,Street Eats Hub,3,0,0,0,0.158,297,65626.0,95.95,19491003.0
2025-12-12,S09,Street Eats Hub,4,0,0,0,0.144,274,73084.0,87.34,20025048.0
2025-12-13,S09,Street Eats Hub,5,1,0,0,0.424,314,72946.0,113.08,22905093.0
2025-12-14,S09,Street Eats Hub,6,1,0,0,0.486,306,66946.0,94.34,20485524.0
2025-12-15,S09,Street Eats Hub,0,0,0,1,0.61,301,66444.0,100.89,19999560.0
2025-12-16,S09,Street Eats Hub,1,0,0,1,0.039,311,72408.0,104.47,22518855.0
2025-12-17,S09,Street Eats Hub,2,0,0,0,0.403,269,60175.0,89.71,16187153.0
2025-12-18,S09,Street Eats Hub,3,0,0,0,0.052,274,66634.0,90.29,18257780.0
2025-12-19,S09,Street Eats Hub,4,0,0,0,0.176,243,65149.0,84.32,15831195.0
2025-12-20,S09,Street Eats Hub,5,1,0,0,0.366,298,65998.0,102.69,19667377.0
2025-12-21,S09,Street Eats Hub,6,1,0,0,0.285,279,65191.0,89.4,18188403.0
2025-12-22,S09,Street Eats Hub,0,0,0,0,0.297,280,66900.0,97.89,18732013.0
2025-12-23,S09,Street Eats Hub,1,0,0,1,0.319,282,65857.0,87.22,18571610.0
2025-12-24,S09,Street Eats Hub,2,0,0,0,0.462,277,65849.0,85.82,18240269.0
2025-12-25,S09,Street Eats Hub,3,0,0,0,0.433,294,68105.0,94.84,20022924.0
2025-12-26,S09,Street Eats Hub,4,0,0,0,0.374,302,70306.0,101.21,21232433.0
2025-12-27,S09,Street Eats Hub,5,1,0,0,0.44,333,65893.0,104.32,21942246.0
2025-12-28,S09,Street Eats Hub,6,1,0,0,0.384,347,71412.0,118.09,24779862.0
2025-12-29,S09,Street Eats Hub,0,0,0,0,1.0,240,64077.0,77.86,15378560.0
2025-12-30,S09,Street Eats Hub,1,0,0,0,0.121,278,69965.0,90.24,19450332.0
2025-12-31,S09,Street Eats Hub,2,0,0,0,0.595,252,63064.0,76.23,15892165.0
2025-01-01,S10,Family Rice Kitchen,2,0,1,0,0.432,225,72477.0,86.33,16307387.0
2025-01-02,S10,Family Rice Kitchen,3,0,0,0,0.213,174,72381.0,66.36,12594262.0
2025-01-03,S10,Family Rice Kitchen,4,0,0,0,0.803,164,75837.0,67.27,12437238.0
2025-01-04,S10,Family Rice Kitchen,5,1,0,1,0.264,277,75926.0,109.56,21031467.0
2025-01-05,S10,Family Rice Kitchen,6,1,0,0,0.449,222,74207.0,90.65,16473882.0
2025-01-06,S10,Family Rice Kitchen,0,0,0,0,0.577,170,74935.0,69.21,12738905.0
2025-01-07,S10,Family Rice Kitchen,1,0,0,0,0.216,206,78227.0,79.98,16114727.0
2025-01-08,S10,Family Rice Kitchen,2,0,0,0,0.453,188,71154.0,74.97,13376954.0
2025-01-09,S10,Family Rice Kitchen,3,0,0,0,0.0,201,78112.0,81.12,15700434.0
2025-01-10,S10,Family Rice Kitchen,4,0,0,0,0.314,173,70529.0,71.89,12201478.0
2025-01-11,S10,Family Rice Kitchen,5,1,0,0,0.614,191,78444.0,67.77,14982740.0
2025-01-12,S10,Family Rice Kitchen,6,1,0,0,0.405,220,81104.0,84.56,17842924.0
2025-01-13,S10,Family Rice Kitchen,0,0,0,0,0.197,186,82752.0,75.83,15391857.0
2025-01-14,S10,Family Rice Kitchen,1,0,0,0,0.332,190,78126.0,71.85,14843895.0
2025-01-15,S10,Family Rice Kitchen,2,0,0,0,0.245,189,76149.0,70.08,14392141.0
2025-01-16,S10,Family Rice Kitchen,3,0,0,0,0.437,186,73485.0,73.0,13668121.0
2025-01-17,S10,Family Rice Kitchen,4,0,0,0,0.389,206,72191.0,90.82,14871359.0
